counts,proportion,pair,iter,support_err,confidence_err,lift_err
10039,0.1,F0-F9,79,0.8267755752564973,0.826775575256498,0.8267755752564822
10039,0.1,F0-F9,80,2.6098216953879154,2.609821695387919,2.609821695387927
10039,0.1,F0-F9,81,2.3508317561509986,2.350831756150997,2.3508317561509817
10039,0.1,F0-F9,82,7.012650662416567,7.012650662416552,7.01265066241655
10039,0.1,F0-F9,83,4.3530232094829735,4.353023209482975,4.353023209482963
10039,0.1,F0-F9,84,2.440482119733035,2.4404821197330193,2.440482119733021
10039,0.1,F0-F9,85,1.0060763024205568,1.006076302420544,1.0060763024205455
10039,0.1,F0-F9,86,1.3347943022214002,1.3347943022213977,1.3347943022213884
10039,0.1,F0-F9,87,5.478633330012886,5.478633330012888,5.478633330012894
10039,0.1,F0-F9,88,0.19922303018228096,0.199223030182265,0.1992230301822682
10039,0.1,F0-F9,89,0.6175913935651608,0.6175913935651599,0.6175913935651507
10039,0.1,F0-F9,90,4.940731148520706,4.940731148520714,4.94073114852072
10039,0.1,F0-F9,91,4.283295148919227,4.283295148919244,4.283295148919238
10039,0.1,F0-F9,92,0.1693395756550045,0.16933957565499086,0.16933957565498445
10039,0.1,F0-F9,93,3.237374240462131,3.237374240462134,3.237374240462141
10039,0.1,F0-F9,94,4.044227512700408,4.044227512700413,4.044227512700418
10039,0.1,F0-F9,95,6.146030481123572,6.14603048112356,6.146030481123564
10039,0.1,F0-F9,96,2.1117641199322197,2.1117641199322206,2.1117641199322095
10039,0.1,F0-F9,97,2.1117641199322197,2.1117641199322206,2.1117641199322095
10039,0.1,F0-F9,98,3.7453929674270485,3.7453929674270516,3.7453929674270627
10039,0.1,F0-F9,99,8.835541388584483,8.835541388584483,8.835541388584469
52859,0.3,F1-F2,0,1.1577971584782394,1.1577971584782445,1.1577971584782325
52859,0.3,F1-F2,1,0.5448457216367852,0.5448457216367761,0.544845721636788
52859,0.3,F1-F2,2,0.5448457216367852,0.5448457216367761,0.544845721636788
52859,0.3,F1-F2,3,0.1759397642785078,0.17593976427851704,0.17593976427850458
52859,0.3,F1-F2,4,0.3291776234888556,0.32917762348886337,0.3291776234888538
52859,0.3,F1-F2,5,0.675381675778994,0.6753816757789933,0.6753816757789937
52859,0.3,F1-F2,6,1.3621143040919943,1.362114304091989,1.3621143040919996
52859,0.3,F1-F2,7,0.6526797707107079,0.6526797707107118,0.6526797707107074
52859,0.3,F1-F2,8,1.0442876331372082,1.044287633137197,1.0442876331372057
52859,0.3,F1-F2,9,0.23837000321613155,0.23837000321613896,0.23837000321612523
52859,0.3,F1-F2,10,1.4699483531659383,1.4699483531659385,1.4699483531659312
52859,0.3,F1-F2,11,0.2440454794831558,0.24404547948315392,0.2440454794831611
52859,0.3,F1-F2,12,0.3405285760229881,0.3405285760229764,0.34052857602298503
52859,0.3,F1-F2,13,0.8286195349893628,0.8286195349893536,0.8286195349893668
52859,0.3,F1-F2,14,0.35755500482418684,0.35755500482418767,0.35755500482418784
52859,0.3,F1-F2,15,0.3405285760230301,0.3405285760230319,0.3405285760230326
52859,0.3,F1-F2,16,0.6697061995118647,0.6697061995118675,0.6697061995118627
52859,0.3,F1-F2,17,0.4370116725629044,0.43701167256289597,0.43701167256290413
52859,0.3,F1-F2,18,0.9307781077962194,0.9307781077962327,0.9307781077962146
52859,0.3,F1-F2,19,0.1872907168126823,0.18729071681268555,0.18729071681268344
52859,0.3,F1-F2,20,0.056754762670494514,0.05675476267048221,0.056754762670501474
52859,0.3,F1-F2,21,0.13053595414214578,0.1305359541421479,0.13053595414214625
52859,0.3,F1-F2,22,1.1010423958077238,1.1010423958077347,1.1010423958077191
52859,0.3,F1-F2,23,0.4143097674946604,0.414309767494656,0.4143097674946655
52859,0.3,F1-F2,24,0.9364535840632855,0.9364535840632892,0.9364535840632862
52859,0.3,F1-F2,25,0.3405285760230301,0.3405285760230319,0.3405285760230326
52859,0.3,F1-F2,26,0.9137516789951046,0.9137516789951046,0.913751678995107
52859,0.3,F1-F2,27,0.15891333547739306,0.158913335477389,0.158913335477397
52859,0.3,F1-F2,28,0.14756238294334453,0.14756238294333138,0.14756238294334906
52859,0.3,F1-F2,29,0.34620405229001233,0.3462040522900191,0.34620405229000906
52859,0.3,F1-F2,30,0.6299778656425269,0.6299778656425271,0.6299778656425283
52859,0.3,F1-F2,31,0.28944928961958083,0.2894492896195924,0.28944928961957894
52859,0.3,F1-F2,32,0.07945666773869653,0.07945666773870837,0.07945666773869255
52859,0.3,F1-F2,33,0.9478045365973551,0.9478045365973606,0.9478045365973581
52859,0.3,F1-F2,34,1.6969674038479794,1.696967403847992,1.6969674038479727
52859,0.3,F1-F2,35,0.20999262188086334,0.20999262188085627,0.2099926218808626
52859,0.3,F1-F2,36,0.4483626250969108,0.44836262509691205,0.4483626250969045
52859,0.3,F1-F2,37,0.5618721504379839,0.5618721504379874,0.5618721504379789
52859,0.3,F1-F2,38,0.6640307232448824,0.6640307232448942,0.6640307232448744
52859,0.3,F1-F2,39,0.8456459637904985,0.8456459637904954,0.8456459637904982
52859,0.3,F1-F2,40,0.8286195349893628,0.8286195349893536,0.8286195349893668
52859,0.3,F1-F2,41,1.1748235872793331,1.1748235872793311,1.17482358727934
52859,0.3,F1-F2,42,0.2099926218808003,0.20999262188080078,0.2099926218808031
52859,0.3,F1-F2,43,0.2724228608183821,0.27242286081838113,0.27242286081838807
52859,0.3,F1-F2,44,0.8910497739268605,0.8910497739268507,0.8910497739268685
52859,0.3,F1-F2,45,0.2724228608184241,0.2724228608184366,0.2724228608184237
52859,0.3,F1-F2,46,0.06810571520462702,0.06810571520463687,0.0681057152046208
52859,0.3,F1-F2,47,1.606159783575171,1.6061597835751704,1.6061597835751729
52859,0.3,F1-F2,48,0.6810571520460392,0.6810571520460499,0.6810571520460414
52859,0.3,F1-F2,49,0.27809833708544834,0.2780983370854377,0.27809833708544773
52859,0.3,F1-F2,50,0.21566809814795054,0.21566809814794052,0.21566809814795798
52859,0.3,F1-F2,51,0.039728333869316755,0.039728333869326456,0.03972833386931058
52859,0.3,F1-F2,52,0.720785485915356,0.7207854859153486,0.720785485915364
52859,0.3,F1-F2,53,1.4926502582342032,1.4926502582341923,1.4926502582342054
52859,0.3,F1-F2,54,0.1759397642785078,0.17593976427851704,0.17593976427850458
52859,0.3,F1-F2,55,0.5902495317732521,0.5902495317732424,0.5902495317732535
52859,0.3,F1-F2,56,0.2553964320172253,0.2553964320172254,0.25539643201723283
52859,0.3,F1-F2,57,0.7094345333812655,0.7094345333812772,0.7094345333812684
52859,0.3,F1-F2,58,0.1759397642785498,0.17593976427854474,0.17593976427855218
52859,0.3,F1-F2,59,0.7832157248528747,0.7832157248528735,0.7832157248528775
52859,0.3,F1-F2,60,0.2951247658866051,0.2951247658865935,0.2951247658866029
52859,0.3,F1-F2,61,0.40295881496054886,0.4029588149605568,0.40295881496054625
52859,0.3,F1-F2,62,1.3223859702227196,1.3223859702227179,1.3223859702227247
52859,0.3,F1-F2,63,0.11350952534101004,0.11350952534101987,0.11350952534100295
52859,0.3,F1-F2,64,0.017026428801114747,0.01702642880111416,0.017026428801119507
52859,0.3,F1-F2,65,0.8342950112563869,0.8342950112563962,0.8342950112563788
52859,0.3,F1-F2,66,0.7888912011199619,0.7888912011199577,0.788891201119961
52859,0.3,F1-F2,67,0.47106453016519695,0.4710645301651936,0.47106453016520267
52859,0.3,F1-F2,68,0.24972095575024308,0.24972095575023817,0.24972095575024456
52859,0.3,F1-F2,69,0.07378119147165127,0.07378119147163796,0.07378119147165668
52859,0.3,F1-F2,70,0.07945666773873852,0.0794566677387361,0.07945666773874013
52859,0.3,F1-F2,71,0.8229440587222544,0.8229440587222416,0.8229440587222594
52859,0.3,F1-F2,72,0.5448457216367852,0.5448457216367761,0.544845721636788
52859,0.3,F1-F2,73,1.3621143040919943,1.362114304091989,1.3621143040919996
52859,0.3,F1-F2,74,2.009118598535762,2.009118598535769,2.0091185985357547
52859,0.3,F1-F2,75,0.3916078624264793,0.3916078624264853,0.3916078624264745
52859,0.3,F1-F2,76,0.4086342912276361,0.40863429122764106,0.4086342912276297
52859,0.3,F1-F2,77,0.7661892960517389,0.7661892960517317,0.766189296051746
52859,0.3,F1-F2,78,0.034052857602334514,0.03405285760233924,0.034052857602334195
52859,0.3,F1-F2,79,0.7264609621824012,0.7264609621824052,0.7264609621823999
52859,0.3,F1-F2,80,1.129419777142971,1.129419777142962,1.12941977714297
52859,0.3,F1-F2,81,0.039728333869316755,0.039728333869326456,0.03972833386931058
52859,0.3,F1-F2,82,0.62997786564259,0.6299778656425965,0.6299778656425878
52859,0.3,F1-F2,83,0.34620405229001233,0.3462040522900191,0.34620405229000906
52859,0.3,F1-F2,84,0.4483626250969108,0.44836262509691205,0.4483626250969045
52859,0.3,F1-F2,85,0.7037590571142202,0.7037590571142067,0.7037590571142206
52859,0.3,F1-F2,86,0.62997786564259,0.6299778656425965,0.6299778656425878
52859,0.3,F1-F2,87,0.26107190828427057,0.26107190828428195,0.26107190828426874
52859,0.3,F1-F2,88,0.9194271552621288,0.9194271552621335,0.919427155262131
52859,0.3,F1-F2,89,0.3121511946877198,0.31215119468772146,0.3121511946877224
52859,0.3,F1-F2,90,0.40295881496054886,0.4029588149605568,0.40295881496054625
52859,0.3,F1-F2,91,1.038612156870184,1.038612156870196,1.0386121568701818
52859,0.3,F1-F2,92,0.9705064416655991,0.9705064416656007,0.9705064416655966
52859,0.3,F1-F2,93,0.8569969163245259,0.8569969163245391,0.8569969163245224
52859,0.3,F1-F2,94,0.034052857602334514,0.03405285760233924,0.034052857602334195
52859,0.3,F1-F2,95,1.038612156870184,1.038612156870196,1.0386121568701818
52859,0.3,F1-F2,96,0.5505211979038094,0.5505211979038188,0.5505211979038119
52859,0.3,F1-F2,97,0.9024007264609301,0.9024007264609222,0.9024007264609283
52859,0.3,F1-F2,98,0.01702642880117776,0.017026428801183484,0.017026428801178998
52859,0.3,F1-F2,99,0.17026428801148355,0.17026428801147436,0.1702642880114806
52859,0.5,F2-F8,0,1.0045592992678285,1.0045592992678385,1.0045592992678356
52859,0.5,F2-F8,1,0.02270190506816,0.022701905068162265,0.02270190506815538
52859,0.5,F2-F8,2,0.8286195349893208,0.8286195349893105,0.8286195349893192
52859,0.5,F2-F8,3,0.02270190506816,0.022701905068162265,0.02270190506815538
52859,0.5,F2-F8,4,0.6810571520460392,0.6810571520460396,0.6810571520460414
52859,0.5,F2-F8,5,0.3689059573582984,0.3689059573583037,0.3689059573582953
52859,0.5,F2-F8,6,0.7491628672506453,0.7491628672506345,0.7491628672506385
52859,0.5,F2-F8,7,0.22701905068199907,0.22701905068200118,0.2270190506820059
52859,0.5,F2-F8,8,1.0045592992678916,1.0045592992678927,1.0045592992678831
52859,0.5,F2-F8,9,1.061314061938323,1.0613140619383163,1.0613140619383252
52859,0.5,F2-F8,10,0.2724228608184241,0.2724228608184158,0.2724228608184237
52859,0.5,F2-F8,11,0.8796988213928121,0.8796988213928199,0.8796988213928204
52859,0.5,F2-F8,12,0.2951247658866051,0.2951247658866141,0.2951247658866029
52859,0.5,F2-F8,13,0.2440454794831558,0.24404547948315894,0.2440454794831611
52859,0.5,F2-F8,14,0.36323048109121114,0.3632304810912091,0.3632304810912118
52859,0.5,F2-F8,15,0.7094345333813075,0.7094345333813145,0.709434533381316
52859,0.5,F2-F8,16,1.1350952534100585,1.13509525341006,1.1350952534100651
52859,0.5,F2-F8,17,0.5618721504379839,0.5618721504379713,0.5618721504379789
52859,0.5,F2-F8,18,0.3405285760229881,0.34052857602299275,0.34052857602298503
52859,0.5,F2-F8,19,0.11350952534105205,0.11350952534106366,0.11350952534105055
52859,0.5,F2-F8,20,0.8342950112563869,0.8342950112563872,0.8342950112563788
52859,0.5,F2-F8,21,0.3291776234888976,0.3291776234889116,0.32917762348890145
52859,0.5,F2-F8,22,0.017026428801114747,0.0170264288011217,0.017026428801119507
52859,0.5,F2-F8,23,0.045403810136404016,0.04540381013639663,0.04540381013640594
52859,0.5,F2-F8,24,0.21566809814795054,0.2156680981479561,0.21566809814795798
52859,0.5,F2-F8,25,0.5164683403015169,0.5164683403015207,0.5164683403015135
52859,0.5,F2-F8,26,0.9591554891314245,0.9591554891314238,0.9591554891314178
52859,0.5,F2-F8,27,0.5278192928356285,0.5278192928356379,0.5278192928356328
52859,0.5,F2-F8,28,0.30647571842073756,0.3064757184207313,0.3064757184207341
52859,0.5,F2-F8,29,0.4597135776310854,0.45971357763107895,0.4597135776310834
52859,0.5,F2-F8,30,0.3745814336252806,0.37458143362529017,0.37458143362528357
52859,0.5,F2-F8,31,1.2542802550180716,1.254280255018074,1.2542802550180683
52859,0.5,F2-F8,32,1.2599557312850957,1.2599557312850966,1.2599557312851042
52859,0.5,F2-F8,33,1.736695737717359,1.7366957377173513,1.7366957377173549
52859,0.5,F2-F8,34,0.5107928640345346,0.5107928640345342,0.510792864034537
52859,0.5,F2-F8,35,0.9761819179326232,0.9761819179326358,0.9761819179326207
52859,0.5,F2-F8,36,0.675381675778994,0.675381675778999,0.6753816757789937
52859,0.5,F2-F8,37,1.4869747819670738,1.4869747819670618,1.4869747819670744
52859,0.5,F2-F8,38,0.3859323861594131,0.3859323861594074,0.38593238615941483
52859,0.5,F2-F8,39,0.6243023893755026,0.6243023893754897,0.6243023893755043
52859,0.5,F2-F8,40,1.197525492347514,1.197525492347506,1.1975254923475074
52859,0.5,F2-F8,41,0.47106453016519695,0.47106453016519617,0.47106453016520267
52859,0.5,F2-F8,42,0.02270190506816,0.022701905068162265,0.02270190506815538
52859,0.5,F2-F8,43,0.4313361962957541,0.43133619629574993,0.4313361962957493
52859,0.5,F2-F8,44,0.15891333547739306,0.15891333547740624,0.158913335477397
52859,0.5,F2-F8,45,1.3564388278250121,1.3564388278250206,1.3564388278250115
52859,0.5,F2-F8,46,0.6583552469778162,0.6583552469778052,0.6583552469778148
52859,0.5,F2-F8,47,1.7196693089161392,1.7196693089161397,1.71966930891614
52859,0.5,F2-F8,48,0.48241548269922435,0.48241548269922324,0.48241548269922685
52859,0.5,F2-F8,49,0.3859323861594131,0.3859323861594074,0.38593238615941483
52859,0.5,F2-F8,50,0.6697061995118647,0.6697061995118683,0.6697061995118627
52859,0.5,F2-F8,51,0.902400726460993,0.9024007264609821,0.9024007264609878
52859,0.5,F2-F8,52,0.005675476267045251,0.00567547626705859,0.005675476267047768
52859,0.5,F2-F8,53,1.95803931213225,1.958039312132258,1.9580393121322532
52859,0.5,F2-F8,54,1.03293668060316,1.0329366806031675,1.0329366806031577
52859,0.5,F2-F8,55,0.7491628672506453,0.7491628672506345,0.7491628672506385
52859,0.5,F2-F8,56,0.8229440587222544,0.822944058722252,0.8229440587222594
52859,0.5,F2-F8,57,0.62997786564259,0.6299778656425843,0.6299778656425878
52859,0.5,F2-F8,58,0.9307781077962194,0.930778107796221,0.9307781077962146
52859,0.5,F2-F8,59,1.2259028736828455,1.2259028736828352,1.2259028736828415
52859,0.5,F2-F8,60,0.45403810136399814,0.4540381013639843,0.4540381013639999
52859,0.5,F2-F8,61,0.47106453016519695,0.47106453016519617,0.47106453016520267
52859,0.5,F2-F8,62,0.6526797707107079,0.6526797707107106,0.6526797707107074
52859,0.5,F2-F8,63,1.0499631094043167,1.0499631094043254,1.049963109404325
52859,0.5,F2-F8,64,0.720785485915356,0.7207854859153596,0.720785485915364
52859,0.5,F2-F8,65,1.0272612043360725,1.027261204336073,1.0272612043360743
52859,0.5,F2-F8,66,0.9591554891314665,0.959155489131478,0.9591554891314654
52859,0.5,F2-F8,67,0.5505211979038513,0.5505211979038541,0.5505211979038596
52859,0.5,F2-F8,68,0.07378119147160928,0.07378119147159946,0.07378119147160908
52859,0.5,F2-F8,69,0.5902495317732102,0.5902495317732103,0.5902495317732058
52859,0.5,F2-F8,70,0.2667473845513578,0.26674738455135727,0.26674738455135216
52859,0.5,F2-F8,71,1.0783404907394798,1.078340490739474,1.0783404907394805
52859,0.5,F2-F8,72,1.123744300875947,1.1237443008759427,1.1237443008759458
52859,0.5,F2-F8,73,0.0340528576022715,0.03405285760227945,0.03405285760227471
52859,0.5,F2-F8,74,1.8275033579900832,1.8275033579900724,1.8275033579900832
52859,0.5,F2-F8,75,0.9137516789951046,0.9137516789951174,0.913751678995107
52859,0.5,F2-F8,76,0.028377381335247257,0.028377381335238882,0.02837738133523884
52859,0.5,F2-F8,77,0.2213435744149748,0.22134357441497862,0.22134357441497005
52859,0.5,F2-F8,78,0.34620405229005435,0.3462040522900513,0.34620405229005663
52859,0.5,F2-F8,79,0.8626723925916553,0.8626723925916621,0.8626723925916534
52859,0.5,F2-F8,80,0.4937664352333359,0.49376643523334035,0.49376643523333424
52859,0.5,F2-F8,81,0.4370116725629044,0.43701167256291673,0.43701167256290413
52859,0.5,F2-F8,82,1.3223859702226566,1.3223859702226508,1.3223859702226535
52859,0.5,F2-F8,83,0.06810571520456402,0.06810571520457692,0.06810571520456132
52859,0.5,F2-F8,84,1.4131935904954436,1.413193590495444,1.4131935904954416
52859,0.5,F2-F8,85,0.4937664352333779,0.49376643523337643,0.49376643523337
52859,0.5,F2-F8,86,0.6697061995119067,0.6697061995119044,0.6697061995119102
52859,0.5,F2-F8,87,1.038612156870184,1.038612156870172,1.0386121568701818
52859,0.5,F2-F8,88,0.6697061995119067,0.6697061995119044,0.6697061995119102
52859,0.5,F2-F8,89,0.9875328704667348,0.9875328704667348,0.987532870466728
52859,0.5,F2-F8,90,0.7775402485858505,0.7775402485858374,0.7775402485858536
52859,0.5,F2-F8,91,0.06243023893753977,0.06243023893753635,0.06243023893753735
52859,0.5,F2-F8,92,0.011350952534090502,0.011350952534081133,0.011350952534083638
52859,0.5,F2-F8,93,0.9761819179325812,0.9761819179325816,0.9761819179325729
52859,0.5,F2-F8,94,0.06243023893753977,0.06243023893753635,0.06243023893753735
52859,0.5,F2-F8,95,0.5788985792391407,0.5788985792391291,0.5788985792391341
52859,0.5,F2-F8,96,0.8910497739268605,0.891049773926865,0.8910497739268685
52859,0.5,F2-F8,97,0.8059176299210766,0.8059176299210762,0.8059176299210685
52859,0.5,F2-F8,98,0.29512476588656306,0.29512476588656006,0.2951247658865553
52859,0.5,F2-F8,99,1.4358954955636245,1.4358954955636245,1.4358954955636207
65957,0.7,F2-F5,0,0.4078414724745033,0.4078414724744961,0.40784147247451397
65957,0.7,F2-F5,1,0.18496899495125596,0.18496899495125918,0.1849689949512558
65957,0.7,F2-F5,2,0.9172642782418848,0.9172642782418886,0.9172642782418823
65957,0.7,F2-F5,3,0.5746167957911744,0.5746167957911782,0.5746167957911644
65957,0.7,F2-F5,4,0.11977500492744628,0.11977500492744465,0.11977500492744064
65957,0.7,F2-F5,5,0.278969631729773,0.2789696317297774,0.27896963172977063
65957,0.7,F2-F5,6,0.6837788255984814,0.6837788255984818,0.6837788255984726
65957,0.7,F2-F5,7,0.626165532089117,0.6261655320891177,0.6261655320891113
65957,0.7,F2-F5,8,0.6246493927862111,0.6246493927862075,0.6246493927862052
65957,0.7,F2-F5,9,0.09400063677853389,0.09400063677853268,0.0940006367785339
65957,0.7,F2-F5,10,0.9748775717512996,0.9748775717512962,0.9748775717513006
65957,0.7,F2-F5,11,1.1204269448276751,1.1204269448276816,1.1204269448276671
65957,0.7,F2-F5,12,0.41087375108023094,0.4108737510802301,0.4108737510802307
65957,0.7,F2-F5,13,0.7398759798050238,0.7398759798050223,0.7398759798050232
65957,0.7,F2-F5,14,0.43968039783495516,0.4396803978349483,0.43968039783494944
65957,0.7,F2-F5,15,0.5306487560077278,0.5306487560077325,0.5306487560077285
65957,0.7,F2-F5,16,0.539745591824978,0.5397455918249777,0.539745591824974
65957,0.7,F2-F5,17,0.46090634807526765,0.4609063480752737,0.46090634807527153
65957,0.7,F2-F5,18,0.6943918007186711,0.6943918007186662,0.6943918007186812
65957,0.7,F2-F5,19,0.943038646390814,0.9430386463908152,0.9430386463908081
65957,0.7,F2-F5,20,0.060645572115159266,0.0606455721151558,0.06064557211515428
65957,0.7,F2-F5,21,0.6246493927862111,0.6246493927862075,0.6246493927862052
65957,0.7,F2-F5,22,0.12432342283606303,0.12432342283606002,0.1243234228360634
65957,0.7,F2-F5,23,0.3214215322103811,0.32142153221038505,0.3214215322103767
65957,0.7,F2-F5,24,0.07580696514394908,0.07580696514394115,0.07580696514394761
65957,0.7,F2-F5,25,0.12129114423035219,0.12129114423035496,0.12129114423034665
65957,0.7,F2-F5,26,1.8117864669405852,1.8117864669405852,1.8117864669405743
65957,0.7,F2-F5,27,0.3471959003593272,0.34719590035932585,0.3471959003593216
65957,0.7,F2-F5,28,0.21074336310020197,0.21074336310020003,0.21074336310020064
65957,0.7,F2-F5,29,0.060645572115159266,0.0606455721151558,0.06064557211515428
65957,0.7,F2-F5,30,0.3123246963931308,0.3123246963931254,0.3123246963931312
65957,0.7,F2-F5,31,0.15161393028789816,0.15161393028789674,0.15161393028789522
65957,0.7,F2-F5,32,1.5040101884561214,1.5040101884561183,1.5040101884561232
65957,0.7,F2-F5,33,0.10309747259578421,0.10309747259577787,0.10309747259577941
65957,0.7,F2-F5,34,0.3790348257197959,0.3790348257197924,0.3790348257197952
65957,0.7,F2-F5,35,1.6404627257152298,1.6404627257152298,1.6404627257152253
65957,0.7,F2-F5,36,0.15616234819654856,0.15616234819655544,0.15616234819653702
